,timestamp,ACC_0,ACC_1,ACC_2,GYRO_0,GYRO_1,GYRO_2,MAG_0,MAG_1,MAG_2,PRESS,LIGHT,label,ACC_012,ACC_01,ACC_02,ACC_12,GYRO_012,GYRO_01,GYRO_02,GYRO_12,MAG_012,MAG_01,MAG_02,MAG_12
3,1120778577151760.1,0.03444354507549258,4.344533867806201,8.790913570223232,0.056473315068997255,-0.027728893746035103,-0.01864024045590174,4.259720313973325,5.6164888141580365,-33.572092047234484,1012.3060068803618,1477.2859556158808,0.0,9.8059330145299,4.344670400192917,8.790981046329945,9.805872522506606,0.06561695990759533,0.06291364608144355,0.0594701091232904,0.03341182593981868,34.30416196587266,7.049125034558498,33.841255614726556,34.03865906623742
4,1120778610485093.5,0.0709220465980346,4.2520276070170056,8.664454977970358,0.06824714918334691,-0.03691695477205741,0.03670173371030278,2.1718788006272494,4.1368099388027515,-34.20086077374372,1011.4300193402033,1480.9722320519027,0.0,9.651815827749912,4.252619040959161,8.664745235837518,9.651555254782004,0.08583444634083753,0.0775921060501398,0.07748993888883889,0.05205649629954083,34.518533162047795,4.6722857355250955,34.269752482176116,34.45013895668317
5,1120778643818426.9,-0.12946330579739,4.117683248993907,8.634800839008626,0.08319191083500337,-0.05274778165810452,0.07993860110038653,3.4893090805570774,5.291301873654731,-32.481944569725634,1010.7394646024371,1483.0964925878052,0.0,9.567228523242093,4.119717962020338,8.6357713191638,9.566352537325242,0.12685977472830753,0.09850493641554325,0.11537362772430218,0.09577321345625711,33.09455961949832,6.338229514446454,32.66882307170533,32.91009873198303
6,1120778677151760.2,-0.0887408052181196,4.380723969018173,8.638260505737975,0.025992568883166714,-0.07118042354088314,0.047708348615113555,2.6990354587687446,4.584903008167611,-35.04498548929421,1010.4220166068499,1483.997008376841,0.0,9.685977595897771,4.381622692934787,8.638716310627595,9.685571075456668,0.089545255933449,0.0757777429896515,0.05432955148652871,0.08568978482316732,35.44653912509425,5.320350364590232,35.14876669746085,35.3436322912508
7,1120778710485093.6,-0.04761223750852129,4.286085209178987,8.44014592899835,-0.10529565428616877,-0.07552685154983653,0.02364439108457844,2.4052967604562667,5.844586013585971,-33.51584668379396,1010.2316725536774,1484.0120505722634,0.0,9.46619546852329,4.2863496527352325,8.440280222122247,9.466075729843402,0.13172143844622983,0.12958194363638562,0.10791770958148095,0.07914140847111288,34.10654800925548,6.320177068410834,33.602045048440786,34.02162789464648
8,1120778743818427.0,0.1440805587780429,4.293666979690258,8.523515014426541,-0.16654207039686897,-0.05205913588455259,-0.05920333591449416,2.7988623226700504,4.99645096736619,-33.16434559511612,1010.0896687879736,1483.3987698265557,0.0,9.544980017844717,4.2960837212396425,8.524732688393959,9.543892514778085,0.18425919196752819,0.17448901066004693,0.17675207550543812,0.07883646752899792,33.65519233822405,5.7269671354528064,33.28223924337964,33.53860970615199
9,1120778777151760.4,0.1610546295973995,4.416494435918832,8.712599447299747,-0.2120791668076554,-0.0308328465816079,-0.06405222479191586,2.5157260882899006,6.212559343616595,-31.891531030019397,1010.0189808808622,1482.0516250990001,0.0,9.769378221018194,4.419430019382223,8.714087888172957,9.76805058502411,0.22367593729086824,0.21430874322377585,0.22154065201362808,0.07108693219656542,32.58825743711913,6.702594374513519,31.990602201115134,32.49100867988939
10,1120778810485093.8,0.254175297501117,4.207892651987662,8.78229616612662,-0.14372129975273668,-5.9985382539392174e-05,-0.03389550150020938,2.2434952843971545,6.115365646376729,-33.919608842248294,1009.9847388683845,1479.7637512949464,0.0,9.741647273540234,4.215562317474567,8.785973539194282,9.738330787163378,0.14766421578301495,0.1437213122708741,0.14766420359913462,0.03389555457868797,34.53940983993684,6.513905746938386,33.99372199542499,34.46647009776333
11,1120778843818427.1,0.2449419934213065,4.225450908472769,9.001352871260359,-0.04816237074402092,0.022197922111001207,-0.00989285630257332,3.880711051692833,5.962188697942803,-34.039098482718366,1009.9672553292945,1476.3282786883503,0.0,9.946797749678117,4.232544383707577,9.004684896934945,9.94378141819602,0.0539465504694597,0.05303170468437346,0.04916790173993483,0.024302599693642672,34.774528578440965,7.11390275001056,34.2595992939633,34.55731354700588
12,1120778877151760.5,0.21193451679242517,4.189545782878541,9.136227756539052,-0.07377836781833728,0.005152317982052575,0.03393579380988166,3.742817925026309,5.334050115369232,-32.81472748428557,1009.954800044702,1471.561553105413,0.0,10.053251599636708,4.194902872086958,9.138685565154468,10.051017435373891,0.08137218222484176,0.0739580552646299,0.08120890135597618,0.03432469201748189,33.455449728274395,6.516193417415475,33.027488943118655,33.24542721189182
13,1120778910485093.9,0.04148153980017169,3.8197089890475238,9.043898717349606,-0.104540817487762,-0.046748973602944215,0.015042375377461649,2.44203422293111,6.457187482351126,-34.20060204616313,1009.9380037247836,1465.8794648252626,0.0,9.817535408076331,3.8199342244539563,9.043993848285282,9.81744777275073,0.11550117796340782,0.1145174617861326,0.10561749655244641,0.049109465380161074,34.89039956274815,6.903535422390387,34.28767579562639,34.80483372323806
14,1120778943818427.2,0.16628754049861288,3.8667042214198855,8.989516385688377,-0.01638555803912108,-0.07755584079254904,-0.00668473870144244,3.8121880114197193,4.987391814753288,-33.77499548687635,1009.9263532595756,1460.3363212632737,0.0,9.787259980741867,3.870278165981283,8.991054242672819,9.785847249191365,0.07954923434451888,0.0792678683534042,0.017696673239904946,0.07784339517612124,34.353415764473816,6.277487917015876,33.989455682210185,34.14124188210478
15,1120778977151760.6,0.2643795136627939,4.019230090424814,8.659283613903025,-0.05932229210132203,-0.10956664578454257,-0.009220571100935345,1.0916210552673207,6.513593610169668,-33.588151004383526,1009.924890729296,1456.017429543451,0.0,9.550251292663994,4.027915968217415,8.663318603933138,9.54659118354744,0.12493599617427077,0.12459528164673812,0.06003460061982572,0.10995393944694672,34.23130768959924,6.604433226761102,33.605885264661204,34.2138976091838
16,1120779010485094.0,0.27293192534540717,3.757023711408832,8.556724934649564,-0.1528602516367749,-0.12381155102426074,0.00936088842442856,2.1241953832025513,6.6559725551142455,-35.16830894337214,1009.9350263069634,1454.008096789803,0.0,9.349185023905267,3.7669243427444816,8.561076652099684,9.345200306860296,0.19693446353948785,0.19671186211688219,0.15314660545553319,0.12416491613627306,35.85560110522374,6.986714297898054,35.23240213159596,35.79262388524908
17,1120779043818427.4,0.3502048120282163,3.6883967292886832,8.654757848953967,-0.11005360792462177,-0.05461164763938491,-0.010932840555946306,1.2394940207681397,6.81642227173638,-34.75467323655325,1009.9449198509461,1454.9866562709,0.0,9.414443545267318,3.704984999024311,8.66184026834933,9.40792771319262,0.1233440540834314,0.12285857184223942,0.1105953146378639,0.05569523373243064,35.43849982425518,6.9282002002066685,34.77676892994965,35.41681697112566
18,1120779077151760.8,0.21985317719900718,4.242196241687508,9.10637400682606,-0.37650859559579913,-0.06499798760366776,-0.0898001246317992,2.938424407972289,7.371848385274036,-32.26036561339629,1009.9385523418503,1457.9158548797673,0.0,10.048413403354255,4.247889402104546,9.109027553571337,10.046007988508915,0.39248888307050717,0.382077820541899,0.3870694833507386,0.11085486356679719,33.22212630351701,7.9358986017233555,32.393911889603096,33.09192255106175
19,1120779110485094.1,0.5062638689094993,2.95464026364286,8.588854335134567,-0.3625789480228761,-0.07475443752477992,-0.0540229327001868,2.591734712297844,8.371741033125128,-32.01942052216175,1009.9449004160239,1461.3064520211412,0.0,9.096956687962331,2.997699483354321,8.60376207801698,9.082858464035393,0.3741259102715964,0.3702049695493318,0.36658146544377335,0.0922317905452081,33.19708462078671,8.763739883442488,32.12414013470186,33.095760128764894
20,1120779143818427.5,0.10470119342229124,3.8187518984247677,9.209619263683622,0.04774740523948964,0.031473953682407595,-0.03595697159717227,1.8061710478519981,7.509371017128881,-33.526611496872974,1009.9351497213555,1463.6692048056639,0.0,9.970502263358616,3.820186958988633,9.210214401517291,9.969952509602804,0.0675524113111163,0.05718762512560197,0.05977222192242728,0.0477861231618782,34.404746553190144,7.72352943459103,33.575227956282795,34.3573039037575
