,timestamp,ACC_0,ACC_1,ACC_2,GYRO_0,GYRO_1,GYRO_2,MAG_0,MAG_1,MAG_2,PRESS,LIGHT,label,ACC_012,ACC_01,ACC_02,ACC_12,GYRO_012,GYRO_01,GYRO_02,GYRO_12,MAG_012,MAG_01,MAG_02,MAG_12
1,1121338967568424.4,2.308760877224355,6.7677280162355515,6.008542636320769,-0.2734869902189637,-0.2800443451042262,-0.11677287485971559,-24.499378997816702,-15.054029648484796,-9.774117597965187,1020.1610264971181,1638.1503725909138,0.0,9.339973442276262,7.150700615320248,6.43684405595524,9.050123044148302,0.4084799546451274,0.3914332242463362,0.2973735666161845,0.3034151273879695,30.370656146270107,28.754884453534522,26.377129223960573,17.948737656902562
2,1121339000901757.8,2.5758765730598876,7.113227363713122,5.7327258414928846,-0.29441161531415505,-0.33157987596571875,-0.10315266293409467,-24.71345374640234,-14.41163111532029,-10.71954763239689,1019.5657461654748,1746.4543333029621,0.0,9.49195918771442,7.565258994080499,6.284845717546219,9.135762097471531,0.4552624355772464,0.44342238709534215,0.31195940617696555,0.3472544974738792,30.55091829917493,28.608563534012607,26.938142057662287,17.961175152180154
3,1121339034235091.1,2.072565827067708,7.779412985177532,6.722524256506116,0.03694488920390975,0.2778197714933418,-0.12299731321650882,-23.37747419521761,-16.260617068014557,-9.515083436940209,1019.3079228620686,1850.1194843684345,0.0,10.48842828458062,8.05076365952185,7.034760940276646,10.281614599529682,0.3060671320631828,0.28026549960867786,0.12842610286374473,0.3038291699147609,30.02416993011806,28.47655118129075,25.239713004707465,18.839970282474976
4,1121339067568424.5,2.1099645988351954,6.991503320432798,5.945142931554344,-0.11536682734457358,0.07462883706396964,-0.012053882365188822,-24.229655929642046,-14.662276860181734,-10.59429916433784,1019.1406569794365,1946.880969232437,0.0,9.41688875184215,7.302949355428984,6.308460595497791,9.177463873872423,0.13792847513529247,0.1374007575418461,0.11599483148669366,0.07559602768396192,30.237357093121553,28.320638926292936,26.444572245591864,18.0892658089849
5,1121339100901757.9,2.1497524146064104,7.106601798044892,5.927920940132129,-0.16966159766461164,0.14753838280593554,-0.1466172471629088,-23.666194052982604,-15.93587332198952,-11.213360132415902,1019.0412375664882,2034.4739313400755,0.0,9.50081424050265,7.424636325105828,6.305686490507046,9.254406290434403,0.26841991224335204,0.22483912498295158,0.22423575737990148,0.20800046049617357,30.655835414276037,28.531400237070848,26.188321565397878,19.485674327406574
6,1121339134235091.2,2.452684685083879,7.351602539901297,5.997858739448073,-0.14216260069646122,0.15599051051117557,-0.18701062916496042,-23.17608795543627,-16.321717511812004,-10.326533298733928,1018.9701063027725,2110.633514136456,0.0,9.799797524821717,7.7499498107489835,6.47996694612084,9.4879064794641,0.28198620502959537,0.2110527052807394,0.2349110053987591,0.24352826281606726,30.168970904281263,28.346596188140627,25.37259038584706,19.314133490924497
7,1121339167568424.6,2.2862714043343,6.948748873204817,5.8495250752159915,-0.05790918285430006,0.21806477527750076,-0.09573090252215276,-24.17348710269293,-15.551918345155928,-11.076104113194662,1018.945279282554,2173.0948610666846,0.0,9.366380914885033,7.315199781081986,6.28044429478181,9.083064158556068,0.24509207529699034,0.22562295910584912,0.11188332832267134,0.23815258116286042,30.804216030355107,28.744036649685427,26.590177905203817,19.092989460551358
8,1121339200901758.0,1.906162121732892,6.872402589114272,5.7179313110661765,0.01904586863860395,0.27239480111087994,-0.08916452100670816,-23.11514320501679,-15.947723999569394,-11.470124208593477,1018.9093221284397,2220.2422947356104,0.0,9.141012518275247,7.131856096500671,6.02728732618582,8.940059050416586,0.28724899406401844,0.2730598337076231,0.09117596678157386,0.28661688624118353,30.334856114961838,28.082730389954524,25.804526632918417,19.644175984932627
9,1121339234235091.4,1.8949847147830612,7.34245278077629,6.189869835534218,0.08283137212411673,0.30889881676957226,-0.1561881019879574,-23.032149105744548,-17.4381685722553,-10.984146400704272,1018.8993957917883,2255.6529541279583,0.0,9.788619335128285,7.583045556185912,6.473442333883716,9.603442165119018,0.3559132456262428,0.3198116871060307,0.17679298461919943,0.34614043711222525,30.906651189278765,28.88891856029993,25.51727580642875,20.60925023639863
10,1121339267568424.8,1.8366820406496405,7.242188479797652,6.444394042003961,-0.06172182389938022,0.23666740371427378,-0.11192414414908107,-22.33489458416948,-15.80402790991024,-11.636613090930478,1018.8970751073963,2285.3954852273378,0.0,9.866757798992275,7.47145868591661,6.701016004089311,9.694302891158806,0.26897594236255673,0.24458340811739693,0.12781470020686345,0.2617985370936196,29.732567640404007,27.360826271572737,25.184484912619865,19.625953796063936
